 ,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
503,2.095833,-0.079229,0.336614,0.033607,0.937702,-0.530799,0.103885,0.108474,0.018169,-0.009287,-0.054511,0.998305,-0.285705,-0.079393,0.02951,0.015338,0.010246,-0.026794,-0.999471,-0.39843,-0.018034,0.952929,walk
504,2.1,-0.080035,0.326703,0.033052,0.941152,-0.519573,0.104845,0.106564,0.017731,-0.009084,-0.054598,0.99831,-0.285705,-0.07936,0.029478,0.015116,0.010252,-0.026232,-0.999489,-0.395408,-0.018331,0.952967,walk
505,2.104167,-0.0784,0.316801,0.031809,0.944711,-0.508462,0.105844,0.104468,0.017308,-0.00892,-0.054717,0.998312,-0.285696,-0.079361,0.02944,0.014706,0.009745,-0.025779,-0.999512,-0.3924,-0.018686,0.953177,walk
506,2.108333,-0.075344,0.307402,0.029881,0.948122,-0.497373,0.1067,0.102267,0.016945,-0.008819,-0.054927,0.998308,-0.285664,-0.079335,0.029394,0.014504,0.009618,-0.024894,-0.999539,-0.389373,-0.019036,0.953383,walk
507,2.1125,-0.07312,0.297588,0.028258,0.95147,-0.486122,0.10767,0.100065,0.016614,-0.008621,-0.054924,0.998315,-0.285667,-0.079319,0.029368,0.013772,0.009618,-0.021601,-0.999626,-0.385728,-0.019237,0.953654,walk
508,2.116667,-0.071241,0.287739,0.026151,0.954697,-0.474733,0.108592,0.097771,0.016333,-0.008455,-0.054918,0.998321,-0.285664,-0.079297,0.029356,0.013015,0.009546,-0.020567,-0.999658,-0.382598,-0.019535,0.953834,walk
509,2.120833,-0.069789,0.277793,0.024376,0.957792,-0.463232,0.109549,0.095498,0.016134,-0.008354,-0.054988,0.998322,-0.285659,-0.079274,0.029334,0.012192,0.009935,-0.019428,-0.999688,-0.379429,-0.019795,0.953994,walk
510,2.125,-0.067756,0.267753,0.022497,0.960839,-0.451656,0.110475,0.093177,0.015839,-0.008269,-0.055073,0.998323,-0.28565,-0.079252,0.02932,0.011617,0.009968,-0.018372,-0.999714,-0.376346,-0.020076,0.954099,walk
511,2.129167,-0.066282,0.257641,0.020814,0.96374,-0.440015,0.111403,0.090829,0.015566,-0.008155,-0.055129,0.998325,-0.285646,-0.07923,0.029301,0.011263,0.009732,-0.017309,-0.999739,-0.373317,-0.02038,0.954216,walk
512,2.133333,-0.064507,0.247776,0.019104,0.966479,-0.428352,0.112313,0.088452,0.015275,-0.007965,-0.055203,0.998327,-0.285633,-0.079209,0.02927,0.010872,0.009189,-0.016379,-0.999765,-0.370236,-0.020671,0.954356,walk
513,2.1375,-0.062767,0.237917,0.017285,0.969101,-0.416571,0.113235,0.086068,0.014784,-0.007862,-0.055543,0.998316,-0.285579,-0.079167,0.029236,0.010168,0.009171,-0.015341,-0.999789,-0.367139,-0.020935,0.954441,walk
514,2.141667,-0.061332,0.22791,0.015549,0.971624,-0.404703,0.114155,0.083688,0.014539,-0.007779,-0.055415,0.998327,-0.285602,-0.079151,0.029209,0.009471,0.009106,-0.014415,-0.99981,-0.364043,-0.021194,0.954468,walk
515,2.145833,-0.060125,0.217977,0.013605,0.974005,-0.39277,0.114897,0.081183,0.013876,-0.007049,-0.055301,0.998348,-0.285544,-0.079108,0.029106,0.008902,0.00912,-0.013641,-0.999826,-0.360986,-0.021437,0.954414,walk
516,2.15,-0.058835,0.208043,0.011651,0.976279,-0.380806,0.115847,0.078867,0.014087,-0.007015,-0.05533,0.998344,-0.285573,-0.079109,0.029192,0.008906,0.008232,-0.012786,-0.999845,-0.357997,-0.021677,0.954486,walk
517,2.154167,-0.05725,0.198002,0.010088,0.978476,-0.368754,0.116779,0.076673,0.014199,-0.007296,-0.05562,0.998324,-0.285533,-0.079074,0.029203,0.008424,0.008164,-0.011871,-0.999861,-0.354964,-0.021927,0.95452,walk
518,2.158333,-0.056122,0.188052,0.007853,0.980523,-0.356574,0.117434,0.074267,0.013926,-0.00721,-0.055657,0.998327,-0.285507,-0.07904,0.029178,0.007641,0.008316,-0.011063,-0.999875,-0.35185,-0.022166,0.954572,walk
519,2.1625,-0.054796,0.177962,0.005672,0.982494,-0.344373,0.118206,0.072119,0.014159,-0.007372,-0.055829,0.998313,-0.285386,-0.07899,0.029192,0.006705,0.008156,-0.010139,-0.999893,-0.348771,-0.022431,0.954807,walk
520,2.166667,-0.052473,0.16784,0.003299,0.984411,-0.332258,0.118934,0.070011,0.014295,-0.007422,-0.05608,0.998296,-0.285363,-0.079002,0.029193,0.005387,0.008586,-0.00944,-0.999904,-0.345563,-0.022677,0.954951,walk
521,2.170833,-0.050152,0.157938,0.000871,0.986174,-0.320088,0.119695,0.067988,0.014123,-0.007333,-0.055913,0.998309,-0.285328,-0.078978,0.029171,0.00532,0.008143,-0.008816,-0.999914,-0.342599,-0.022906,0.954985,walk
522,2.175,-0.04583,0.148484,-0.002089,0.98785,-0.308204,0.12044,0.065964,0.017383,-0.007806,-0.055541,0.998275,-0.285543,-0.07889,0.029532,0.00615,0.007617,-0.008726,-0.999914,-0.339707,-0.023043,0.954618,walk
523,2.179167,-0.045271,0.138193,-0.00371,0.989363,-0.295734,0.121053,0.064214,0.016112,-0.007765,-0.055607,0.998293,-0.285491,-0.078912,0.029427,0.006042,0.00708,-0.008358,-0.999922,-0.33668,-0.023194,0.95458,walk
524,2.183333,-0.045049,0.127674,-0.005434,0.990778,-0.283247,0.12159,0.062572,0.014409,-0.006539,-0.055633,0.998326,-0.285422,-0.078949,0.029243,0.006203,0.006905,-0.007971,-0.999925,-0.333749,-0.023384,0.954514,walk
525,2.1875,-0.043729,0.117068,-0.007617,0.992132,-0.270907,0.12208,0.061114,0.014184,-0.006347,-0.055595,0.998333,-0.285421,-0.07893,0.029222,0.00954,0.006252,-0.007769,-0.999905,-0.33062,-0.023821,0.954124,walk
526,2.191667,-0.043383,0.106989,-0.009054,0.993272,-0.258466,0.122567,0.059731,0.011684,-0.005595,-0.055698,0.998364,-0.285439,-0.078947,0.028988,0.007328,0.005716,-0.007614,-0.999928,-0.3277,-0.023964,0.954428,walk
527,2.195833,-0.042158,0.097428,-0.010736,0.994291,-0.246332,0.122986,0.058375,0.011904,-0.00487,-0.055661,0.998367,-0.285529,-0.078925,0.028965,0.007118,0.005373,-0.007344,-0.999933,-0.324737,-0.024058,0.954432,walk
528,2.2,-0.041008,0.087657,-0.011855,0.995236,-0.234171,0.12345,0.057135,0.011699,-0.004825,-0.055553,0.998376,-0.285515,-0.078877,0.028967,0.00711,0.00542,-0.007186,-0.999934,-0.3217,-0.024141,0.954273,walk
529,2.204167,-0.039819,0.077803,-0.013486,0.996082,-0.222196,0.123777,0.056051,0.0108,-0.004633,-0.055367,0.998397,-0.285599,-0.078849,0.028935,0.007114,0.004819,-0.007063,-0.999938,-0.31873,-0.024262,0.954243,walk
530,2.208333,-0.039057,0.068312,-0.014438,0.996795,-0.210198,0.124021,0.055011,0.010638,-0.004535,-0.055073,0.998415,-0.285667,-0.078763,0.028935,0.00666,0.004774,-0.006892,-0.999943,-0.315745,-0.024377,0.954168,walk
531,2.2125,-0.039498,0.059262,-0.01562,0.997338,-0.198145,0.12427,0.05409,0.010112,-0.004485,-0.055163,0.998416,-0.285671,-0.078734,0.028944,0.006676,0.004783,-0.006912,-0.999942,-0.312767,-0.024513,0.954013,walk
532,2.216667,-0.038113,0.050252,-0.016238,0.997877,-0.186226,0.12449,0.053353,0.009839,-0.004401,-0.055227,0.998416,-0.285666,-0.078712,0.028938,0.007038,0.004417,-0.006886,-0.999942,-0.309805,-0.024609,0.953873,walk
533,2.220833,-0.039515,0.04118,-0.017342,0.99822,-0.174323,0.124573,0.052699,0.009242,-0.003918,-0.055475,0.99841,-0.285636,-0.078732,0.028851,0.007189,0.004558,-0.007127,-0.999938,-0.30675,-0.024711,0.953549,walk
534,2.225,-0.038457,0.032236,-0.017239,0.998591,-0.162582,0.124695,0.052144,0.008965,-0.004397,-0.055645,0.998401,-0.285657,-0.078689,0.028881,0.007029,0.004443,-0.007129,-0.99994,-0.303758,-0.024835,0.953453,walk
535,2.229167,-0.039388,0.022773,-0.018582,0.998792,-0.151283,0.124993,0.051786,0.008921,-0.004564,-0.055601,0.998403,-0.28566,-0.078645,0.028896,0.008478,0.004302,-0.00767,-0.999925,-0.300748,-0.024933,0.953023,walk
536,2.233333,-0.037217,0.017285,-0.021192,0.998933,-0.139625,0.125141,0.051578,0.008692,-0.005004,-0.05569,0.998398,-0.285651,-0.078598,0.02893,0.009316,0.003954,-0.007833,-0.999918,-0.297843,-0.02508,0.952811,walk
537,2.2375,-0.037558,0.009661,-0.021309,0.999021,-0.128013,0.124995,0.051322,0.007823,-0.005103,-0.055798,0.998398,-0.28563,-0.078589,0.028899,0.00848,0.003756,-0.008396,-0.999922,-0.29477,-0.025242,0.952622,walk
538,2.241667,-0.037764,0.00188,-0.021582,0.999052,-0.116514,0.124769,0.051206,0.00748,-0.004989,-0.055852,0.998399,-0.285625,-0.078575,0.028871,0.007519,0.003605,-0.008424,-0.99993,-0.291739,-0.025352,0.952533,walk
539,2.245833,-0.037363,-0.005633,-0.022194,0.999039,-0.10516,0.124552,0.051063,0.007163,-0.004867,-0.055933,0.998397,-0.285615,-0.078562,0.028857,0.010128,0.004067,-0.008432,-0.999905,-0.288642,-0.025246,0.951797,walk
540,2.25,-0.037323,-0.012735,-0.022821,0.998962,-0.093959,0.124293,0.051038,0.006785,-0.004683,-0.055985,0.998398,-0.28561,-0.078554,0.028824,0.010155,0.003792,-0.008147,-0.999908,-0.285584,-0.025301,0.951617,walk
541,2.254167,-0.03704,-0.018567,-0.024059,0.998852,-0.082988,0.124148,0.051105,0.006463,-0.004481,-0.056048,0.998397,-0.285602,-0.078543,0.028794,0.011482,0.003234,-0.008144,-0.999896,-0.28236,-0.025262,0.951178,walk
542,2.258333,-0.037211,-0.025573,-0.024534,0.998679,-0.072019,0.123873,0.051267,0.005989,-0.004301,-0.056121,0.998397,-0.285591,-0.078542,0.028758,0.011401,0.002951,-0.007755,-0.999901,-0.279231,-0.025271,0.950967,walk
543,2.2625,-0.037934,-0.032478,-0.024789,0.998445,-0.061077,0.123545,0.051481,0.00575,-0.004122,-0.056194,0.998395,-0.285575,-0.07854,0.028724,0.010614,0.002884,-0.007649,-0.99991,-0.275979,-0.025281,0.950689,walk
544,2.266667,-0.039086,-0.039272,-0.025268,0.998144,-0.050221,0.123172,0.051784,0.005178,-0.003809,-0.056237,0.998397,-0.285572,-0.078534,0.028675,0.010061,0.002377,-0.007342,-0.99992,-0.272788,-0.025284,0.9505,walk
545,2.270833,-0.039271,-0.045946,-0.025151,0.997855,-0.039573,0.122826,0.052198,0.004128,-0.003715,-0.056273,0.9984,-0.285541,-0.07853,0.02865,0.010343,0.002379,-0.006919,-0.99992,-0.269617,-0.025246,0.950168,walk
546,2.275,-0.041225,-0.052163,-0.025057,0.997473,-0.028965,0.122403,0.052633,0.00393,-0.003372,-0.056593,0.998384,-0.285464,-0.078569,0.028588,0.010427,0.002668,-0.00676,-0.999919,-0.266337,-0.025208,0.949674,walk
547,2.279167,-0.041572,-0.058207,-0.024646,0.997134,-0.018628,0.121997,0.053228,0.003435,-0.002854,-0.056643,0.998385,-0.285459,-0.078555,0.028523,0.010487,0.00229,-0.006548,-0.999921,-0.263144,-0.025186,0.949313,walk
548,2.283333,-0.042592,-0.064025,-0.024255,0.996744,-0.008261,0.121577,0.053887,0.003037,-0.002683,-0.056681,0.998384,-0.28544,-0.078535,0.028502,0.011114,0.001981,-0.006467,-0.999915,-0.259941,-0.025175,0.948907,walk
549,2.2875,-0.044411,-0.071285,-0.023398,0.996192,0.001801,0.121115,0.054583,0.002685,-0.002527,-0.056767,0.998381,-0.285424,-0.07852,0.028488,0.011455,0.001227,-0.006218,-0.999914,-0.256822,-0.025159,0.948529,walk
550,2.291667,-0.045416,-0.077149,-0.022784,0.995724,0.011862,0.120751,0.05543,0.002224,-0.002313,-0.056919,0.998374,-0.285405,-0.078513,0.028469,0.012457,0.000125,-0.006213,-0.999903,-0.253658,-0.025162,0.948286,walk
551,2.295833,-0.046768,-0.083597,-0.021972,0.995159,0.021722,0.120277,0.056392,0.001597,-0.001915,-0.057051,0.998368,-0.285374,-0.078486,0.028419,0.012456,-0.000318,-0.006063,-0.999904,-0.250496,-0.025172,0.947812,walk
552,2.3,-0.048014,-0.091444,-0.02049,0.994441,0.031331,0.119742,0.057291,0.001021,-0.001703,-0.05718,0.998362,-0.285345,-0.07847,0.028388,0.013101,-0.000408,-0.006013,-0.999896,-0.247237,-0.025102,0.947293,walk
553,2.304167,-0.049185,-0.098459,-0.019063,0.993742,0.041082,0.119227,0.05838,0.000464,-0.001487,-0.057289,0.998356,-0.285313,-0.078451,0.028379,0.013898,-0.001035,-0.005722,-0.999887,-0.244034,-0.025096,0.946775,walk
554,2.308333,-0.05431,-0.106912,-0.018051,0.99262,0.050625,0.118558,0.059315,-0.000115,-0.001246,-0.05743,0.998349,-0.285287,-0.078437,0.028363,0.01421,-0.000995,-0.005816,-0.999882,-0.240752,-0.025048,0.946247,walk
555,2.3125,-0.055227,-0.113019,-0.017269,0.991906,0.059781,0.118153,0.060575,-0.000561,-0.00103,-0.057596,0.998339,-0.285251,-0.07842,0.028342,0.01431,-0.001986,-0.00561,-0.99988,-0.237592,-0.025055,0.945775,walk
556,2.316667,-0.057073,-0.118906,-0.016643,0.991124,0.068851,0.117739,0.061784,-0.001178,-0.000718,-0.057729,0.998331,-0.285211,-0.078398,0.028315,0.014527,-0.001671,-0.005488,-0.999878,-0.234223,-0.024941,0.945194,walk
557,2.320833,-0.058292,-0.124571,-0.015683,0.990373,0.077628,0.117353,0.063014,-0.00176,-0.000522,-0.057864,0.998323,-0.285188,-0.07837,0.028315,0.01501,-0.002731,-0.005125,-0.999871,-0.231088,-0.024887,0.944731,walk
558,2.325,-0.061336,-0.130703,-0.015218,0.989406,0.086362,0.117042,0.064315,-0.00236,-0.000501,-0.058071,0.99831,-0.285164,-0.078349,0.028328,0.015387,-0.002816,-0.005034,-0.999865,-0.227735,-0.024772,0.944142,walk
559,2.329167,-0.062087,-0.135818,-0.014239,0.988684,0.094798,0.116614,0.06557,-0.002888,-0.000186,-0.05822,0.9983,-0.285135,-0.07832,0.028306,0.015379,-0.00373,-0.004779,-0.999863,-0.224515,-0.024727,0.943656,walk
560,2.333333,-0.064969,-0.140888,-0.013708,0.987796,0.103109,0.116282,0.066771,-0.003344,0.000129,-0.058386,0.998289,-0.285095,-0.0783,0.028276,0.015864,-0.003387,-0.004688,-0.999857,-0.221175,-0.024612,0.943043,walk
561,2.3375,-0.067454,-0.145554,-0.012948,0.986963,0.111224,0.115912,0.068018,-0.00359,0.000472,-0.058677,0.998271,-0.285006,-0.078324,0.028252,0.01705,-0.004886,-0.004349,-0.999833,-0.21805,-0.024539,0.942615,walk
562,2.341667,-0.068827,-0.149272,-0.012554,0.986318,0.119198,0.115641,0.069282,-0.003727,0.000862,-0.05894,0.998254,-0.284917,-0.078343,0.028213,0.017079,-0.004692,-0.004036,-0.999835,-0.21469,-0.024348,0.941986,walk
563,2.345833,-0.072537,-0.154128,-0.011636,0.985316,0.126877,0.115238,0.07042,-0.003882,0.001246,-0.059168,0.99824,-0.284834,-0.078349,0.028184,0.017528,-0.00549,-0.003766,-0.999824,-0.211445,-0.02423,0.941497,walk
564,2.35,-0.07458,-0.158192,-0.01079,0.984529,0.134329,0.114874,0.071549,-0.004199,0.001627,-0.059384,0.998225,-0.28477,-0.078347,0.028176,0.0179,-0.005516,-0.003749,-0.999818,-0.208078,-0.024089,0.940801,walk
565,2.354167,-0.076632,-0.161866,-0.010135,0.983781,0.141531,0.114514,0.07266,-0.004916,0.001981,-0.059654,0.998205,-0.284718,-0.078352,0.028195,0.01793,-0.006106,-0.003573,-0.999814,-0.204769,-0.023886,0.940233,walk
566,2.358333,-0.077175,-0.164612,-0.009567,0.983288,0.148566,0.11421,0.073728,-0.005034,0.002086,-0.059678,0.998203,-0.284689,-0.078304,0.028193,0.018014,-0.005681,-0.00336,-0.999816,-0.201421,-0.023718,0.939529,walk
567,2.3625,-0.078002,-0.167172,-0.008746,0.982799,0.155339,0.113902,0.074701,-0.00543,0.002504,-0.059887,0.998187,-0.284642,-0.078265,0.028199,0.018459,-0.005887,-0.002926,-0.999808,-0.198072,-0.02349,0.938998,walk
568,2.366667,-0.082324,-0.170772,-0.008082,0.981832,0.161884,0.113389,0.075443,-0.005163,0.003346,-0.060223,0.998166,-0.284559,-0.07823,0.028229,0.019366,-0.00719,-0.002628,-0.999783,-0.194869,-0.023327,0.938542,walk
569,2.370833,-0.083832,-0.173376,-0.007209,0.981255,0.168199,0.113039,0.076206,-0.005349,0.003911,-0.060547,0.998143,-0.284476,-0.078208,0.02826,0.018846,-0.006813,-0.002347,-0.999797,-0.19141,-0.023088,0.937932,walk
570,2.375,-0.083655,-0.17517,-0.006656,0.980955,0.174258,0.112747,0.076957,-0.00588,0.004554,-0.060956,0.998113,-0.284404,-0.078173,0.028312,0.020246,-0.007952,-0.001881,-0.999762,-0.188168,-0.02287,0.937513,walk
571,2.379167,-0.083092,-0.176972,-0.006033,0.980684,0.180049,0.112486,0.077584,-0.006211,0.005414,-0.061338,0.998083,-0.284311,-0.078125,0.028357,0.019372,-0.007898,-0.001456,-0.99978,-0.184799,-0.022589,0.937027,walk
572,2.383333,-0.084635,-0.178651,-0.005636,0.98025,0.185593,0.112135,0.078028,-0.007273,0.006322,-0.061789,0.998043,-0.284207,-0.078041,0.028437,0.021014,-0.008675,-0.000829,-0.999741,-0.181486,-0.022326,0.936493,walk
573,2.3875,-0.085938,-0.180443,-0.005277,0.97981,0.190917,0.11181,0.078418,-0.007816,0.007195,-0.062259,0.998004,-0.284098,-0.078004,0.02852,0.019464,-0.008064,-0.000492,-0.999778,-0.177974,-0.021989,0.935842,walk
574,2.391667,-0.087777,-0.181947,-0.004872,0.979371,0.195899,0.111415,0.078674,-0.008318,0.008051,-0.062729,0.997964,-0.284001,-0.077959,0.028603,0.020186,-0.009824,0.000132,-0.999748,-0.174703,-0.02173,0.935612,walk
575,2.395833,-0.091103,-0.183333,-0.004819,0.978809,0.200675,0.110953,0.078654,-0.008841,0.008963,-0.06312,0.997927,-0.283867,-0.077862,0.0287,0.020405,-0.009175,0.000907,-0.999749,-0.171207,-0.021327,0.934905,walk
576,2.4,-0.093297,-0.184583,-0.004766,0.978367,0.205139,0.110584,0.07884,-0.009222,0.010004,-0.063596,0.997883,-0.283761,-0.077817,0.028823,0.020909,-0.010444,0.001668,-0.999725,-0.167938,-0.021072,0.934745,walk
577,2.404167,-0.093402,-0.185407,-0.004669,0.978202,0.209324,0.110244,0.078705,-0.009606,0.011068,-0.0642,0.997829,-0.283647,-0.077756,0.028945,0.02027,-0.009683,0.002428,-0.999745,-0.164403,-0.020601,0.933998,walk
578,2.408333,-0.093489,-0.186143,-0.004288,0.978055,0.213225,0.109845,0.078506,-0.009837,0.012191,-0.064786,0.997776,-0.283528,-0.077717,0.029053,0.01996,-0.009777,0.003181,-0.999748,-0.160995,-0.020268,0.933593,walk
579,2.4125,-0.09421,-0.186775,-0.004047,0.977867,0.216902,0.109428,0.078168,-0.009883,0.013294,-0.065409,0.997721,-0.283392,-0.077663,0.029131,0.020404,-0.01051,0.004144,-0.999728,-0.157581,-0.019875,0.933247,walk
580,2.416667,-0.093617,-0.186752,-0.003794,0.977929,0.220328,0.109042,0.077669,-0.009695,0.014431,-0.066328,0.997646,-0.283306,-0.07766,0.029205,0.021335,-0.011542,0.004965,-0.999693,-0.154256,-0.019521,0.933056,walk
581,2.420833,-0.094347,-0.186352,-0.004127,0.977934,0.223524,0.1086,0.076987,-0.009775,0.015591,-0.06716,0.997572,-0.283196,-0.07761,0.02931,0.020755,-0.01131,0.00597,-0.999703,-0.150757,-0.019054,0.932549,walk
582,2.425,-0.094503,-0.185525,-0.003782,0.978077,0.226479,0.108213,0.076211,-0.009649,0.016728,-0.068024,0.997497,-0.283078,-0.077539,0.029441,0.019935,-0.011002,0.006719,-0.999718,-0.147224,-0.018554,0.932052,walk
583,2.429167,-0.094245,-0.184163,-0.003676,0.97836,0.229182,0.107812,0.075234,-0.00971,0.017816,-0.068908,0.997417,-0.282967,-0.077466,0.029588,0.019309,-0.011158,0.007982,-0.999719,-0.143836,-0.01811,0.93177,walk
584,2.433333,-0.094573,-0.182683,-0.003502,0.978606,0.231677,0.107419,0.074122,-0.009625,0.019076,-0.069728,0.997337,-0.282854,-0.077412,0.029729,0.019895,-0.011946,0.008773,-0.999692,-0.140319,-0.017658,0.931435,walk
585,2.4375,-0.095139,-0.180921,-0.00342,0.978879,0.233925,0.10699,0.072943,-0.009866,0.020733,-0.070629,0.997238,-0.282772,-0.077358,0.029929,0.019586,-0.011877,0.009953,-0.999688,-0.136865,-0.017175,0.931234,walk
586,2.441667,-0.098598,-0.179421,-0.003246,0.978814,0.23596,0.106399,0.071429,-0.009893,0.022189,-0.07159,0.997138,-0.282653,-0.077287,0.030102,0.018747,-0.011796,0.010961,-0.999695,-0.133254,-0.016681,0.930769,walk
587,2.445833,-0.098708,-0.176879,-0.00345,0.979264,0.237758,0.105973,0.070015,-0.008604,0.023463,-0.072611,0.997047,-0.282527,-0.077202,0.030283,0.019254,-0.011063,0.012194,-0.999679,-0.129771,-0.01615,0.930331,walk
588,2.45,-0.098399,-0.173817,-0.003586,0.979843,0.239266,0.105575,0.068534,-0.008138,0.025022,-0.073751,0.99693,-0.282407,-0.077085,0.030487,0.018926,-0.010507,0.013042,-0.999681,-0.126059,-0.015573,0.929777,walk
589,2.454167,-0.097815,-0.170029,-0.004205,0.980563,0.240578,0.105166,0.066921,-0.008562,0.026956,-0.07495,0.996786,-0.282279,-0.076974,0.030658,0.018588,-0.010727,0.014056,-0.999671,-0.122508,-0.015079,0.929469,walk
590,2.458333,-0.096562,-0.165821,-0.004718,0.981406,0.24159,0.104717,0.065299,-0.008888,0.028538,-0.076019,0.996658,-0.282175,-0.076865,0.030985,0.018459,-0.009907,0.015106,-0.999666,-0.118829,-0.014482,0.929019,walk
591,2.4625,-0.094269,-0.16105,-0.005245,0.98242,0.242415,0.104365,0.063615,-0.008859,0.03029,-0.07703,0.996529,-0.282071,-0.076745,0.031331,0.019193,-0.010356,0.016194,-0.999631,-0.115215,-0.013917,0.928755,walk
592,2.466667,-0.092885,-0.156247,-0.005626,0.983325,0.243204,0.103927,0.061813,-0.009034,0.032159,-0.077991,0.996394,-0.28199,-0.07662,0.031766,0.018944,-0.010031,0.017186,-0.999623,-0.111516,-0.013357,0.928397,walk
593,2.470833,-0.090535,-0.149913,-0.006037,0.984527,0.243988,0.103554,0.060118,-0.009286,0.034395,-0.078926,0.996244,-0.281875,-0.076515,0.032174,0.018874,-0.009854,0.018263,-0.999607,-0.107762,-0.012766,0.928076,walk
594,2.475,-0.08723,-0.141548,-0.006248,0.986061,0.244963,0.103128,0.058464,-0.009341,0.036843,-0.079763,0.996089,-0.281721,-0.076443,0.032549,0.018768,-0.009888,0.019166,-0.999591,-0.103969,-0.012148,0.927843,walk
595,2.479167,-0.085123,-0.132496,-0.00621,0.987502,0.246287,0.102787,0.056804,-0.007674,0.039261,-0.080656,0.995939,-0.281566,-0.076313,0.032971,0.018545,-0.010634,0.020153,-0.999568,-0.100244,-0.011506,0.927725,walk
596,2.483333,-0.082791,-0.123822,-0.006192,0.988825,0.247831,0.102422,0.05532,-0.005487,0.042186,-0.08145,0.995769,-0.281393,-0.076268,0.033391,0.017793,-0.009902,0.021223,-0.999567,-0.096336,-0.010726,0.927358,walk
597,2.4875,-0.081335,-0.11629,-0.005389,0.989865,0.249353,0.102264,0.053902,-0.00407,0.045029,-0.082166,0.995593,-0.281222,-0.076217,0.033792,0.018429,-0.010112,0.021965,-0.999538,-0.09252,-0.010002,0.927114,walk
598,2.491667,-0.079947,-0.110702,-0.004804,0.990621,0.250828,0.102158,0.052825,-0.003023,0.048251,-0.082786,0.995394,-0.281022,-0.076193,0.034203,0.018001,-0.009811,0.02306,-0.999524,-0.088704,-0.009237,0.927048,walk
599,2.495833,-0.079443,-0.106225,-0.004212,0.991155,0.252149,0.10216,0.051793,-0.002365,0.05205,-0.083314,0.99516,-0.28083,-0.07616,0.034829,0.016386,-0.009546,0.024018,-0.999532,-0.084814,-0.008446,0.927004,walk
600,2.5,-0.078063,-0.101686,-0.003828,0.991742,0.253381,0.102182,0.050899,-0.002142,0.055527,-0.083858,0.994927,-0.280647,-0.076133,0.035472,0.016037,-0.009208,0.024796,-0.999521,-0.08101,-0.007638,0.92701,walk
601,2.504167,-0.076589,-0.096209,-0.004465,0.9924,0.254518,0.101992,0.04982,-0.0003,0.059608,-0.084486,0.99464,-0.280413,-0.07613,0.036062,0.014066,-0.008892,0.025724,-0.999531,-0.077058,-0.006834,0.927149,walk
602,2.508333,-0.07486,-0.090684,-0.00581,0.993045,0.255526,0.101727,0.048717,0.001907,0.063143,-0.085059,0.994371,-0.280148,-0.076051,0.036766,0.012604,-0.009095,0.02623,-0.999535,-0.073175,-0.006038,0.927363,walk
603,2.5125,-0.073085,-0.083736,-0.007325,0.993777,0.256253,0.101412,0.047478,0.003204,0.067216,-0.085801,0.994037,-0.279875,-0.076017,0.037424,0.012334,-0.009246,0.026758,-0.999523,-0.069232,-0.005183,0.927478,walk
